stop_id,stop_code,stop_name,stop_lat,stop_lon
1017,U00748,T Block Magol Puri,28.689348,77.082071
1018,U01635,Dhaula Kuan,28.592721,77.163492
1019,DC4429,Ghuman Hera DTC Depot,28.534088,76.915012
1020,U00657,Rohini Sec 20/21 More,28.715887,77.074077
1021,U02429,Bhavishya Nidhi Enclave,28.5428,77.209567
1022,U02421,Sewa Kutir,28.70265,77.2098166666667
1023,U02843,MCKR Hospital,28.569167,77.23525
1024,NS0199,Puspanjali G Block,28.5427,77.072883
1025,DC4303,Lok Vihar,28.612699,77.135213
1026,U00398,Mundka Village Metro Station,28.682252,77.029944
1027,U00589,Dwarka Sec 2-6,28.597367,77.064883
1028,U02837,Kouria Bridge,28.6603,77.2346
1029,U03745,Kondali Old,28.613051,77.322989
1030,DC4452,Rewla Tajpur Crossing,28.572245,76.980779
1031,DC4515,Brar Square,28.6073263152858,77.1409517654622
1032,DC1102,Okhla Depot IV CWS II,28.51835,77.284767
1033,U00377,Kakrola Bridge,28.619758,77.024856
1034,DC0097,Kushak Nallah Depot,28.57985,77.22495
1035,U02771,ISBT Kashmere Gate,28.6667333333333,77.2294
1036,U03102,B-Block East of Kailash,28.562167,77.255617
1037,U99761A,Bhajan Pura,28.70355,77.263367
1038,U01711,Jahangirpuri K Block,28.7304,77.168
1039,DC3974,Hargovind Enclave,28.645917,77.30105
1040,U01535,Swatantra Bharat Mills,28.663167,77.154733
1041,U99853A,Shaheen Bagh Thokar No 5,28.552517,77.29995
1042,U01263,Shivaji Park,28.674683,77.131433
1043,DC4366,Qamruddin Nagar,28.675067,77.061483
1044,U03282,Holy Family Hospital,28.56095,77.275467
1045,U00351,Baprola Village,28.640823,77.011757
1046,U03148S,Ashram Chowk,28.571233,77.259017
1047,U00252,Nirmal Vihar,28.62545,76.992433
1048,DC3872,Kotla Vihar Phase II,28.648417,77.025167
1049,DC4014,Jhuljhuli Crossing,28.531617,76.907067
1050,DC4037,Radha Swami Satsang,28.620517,77.307533
1051,DC4183,Dwarka Sec-21 Metro Station,28.5516666666667,77.0566833333333
1052,U02577,New Delhi Railway Station Gate 1,28.641317,77.21865
1053,U00276,Jhatikara Crossing,28.585867,76.994978
1054,U99789,Rani Khera Bus Stand,28.7046,77.0278
1055,DC3749,Buddh vihar,28.70415,77.087483
1056,DC3991,Mauj Pur,28.689372,77.278191
1057,U03203,Kalkaji Depot,28.539467,77.266233
1058,DC3703,Vikas Puri Crossing,28.6295,77.06885
1059,U01602,Outer Ring Road Makbara Chowk,28.736833,77.159933
1060,U02246,Clock Tower,28.6774,77.201633
1061,U02340,Maurice Nagar II,28.68655,77.2057333333333
1062,U00835,Ganesh Nagar Check Post,28.634383,77.0893
1063,U99860,R R Line,28.60415,77.155333
1064,U01815,Bapu Dham,28.5992,77.1753
1065,U00741,C-2 Janak Puri,28.616099,77.081447
1066,U99792Z,Karala Xing,28.731415,77.032086
1068,U02990,Shanti Vana,28.6497,77.2458
1069,U02158,Nirankari Sarovar Burari Xing,28.7271,77.1978
1070,U03099S,Khajuri,28.70465,77.2571
1071,DC3626,Suraj Vihar,28.613433,77.03315
1072,U02237BP,Budha Jayanti Park,28.61538,77.17517
1073,U00603,Uttam Nagar / A1 Janak Puri,28.624233,77.067867
1074,DC4306,Harsh Vihar,28.694734,77.134755
1075,DC4475,Keshav Nagar Darshan Dham,28.784103,77.180028
1076,U01661,Kishan Garh,28.514417,77.164167
1077,U03764,Mayur Vihar Phase III Crossing,28.6023484928639,77.32566419165
1078,U00700,Mata Chandan Devi Hospital,28.618876,77.078653
1079,U02578,Windsor Place,28.618,77.2189
1080,DC3726,Pusta No 1 Sonia Vihar,28.718883,77.24335
1081,U00964,Rohini  Sec-1 Avantika,28.703,77.0998
1083,DC4704,E Block Greater Kailash- II,28.537437,77.240908
1084,U02460,Begumpur,28.536667,77.209583
1085,U00933,Tilak Nagar,28.6352,77.0971
1086,U01531,Ram Pura,28.67195,77.15395
1087,DC4512,Satya Puram Jharoda,28.663192,76.945139
1088,U03035,South Park Appartments CR Park,28.5411,77.24915
1089,U02908,Pant Nagar,28.583567,77.2406
1090,U00359,Dariyapur Kalan School,28.8089333333333,77.0148666666667
1091,U03077,Nehru Nagar,28.568283,77.253917
1092,U01267,Madhuban Chowk (Outer Ring Road),28.7054,77.132
1093,U00003,S.K.V.Dhansa,28.5576,76.8622
1094,U02889,Tilak Bridge,28.6241,77.2394
1095,U03746,Shahdra Border,28.6758,77.3231
1096,U03391,Mother Dairy,28.619267,77.286067
1097,U02693,Ajmeri Gate,28.643383,77.225733
1098,U01245,Punjabi Bagh Club,28.663217,77.130183
1099,U99975,Vasant Lok,28.560433,77.164383
1100,U01915,Mehrauli Terminal,28.5217372755846,77.1826898067577
1101,U01126,Deepali Chowk,28.69835,77.1195333333333
1102,U02116,Green Field School,28.56604,77.19428
1103,U03750,Shahadara Border Road No 62,28.677683,77.323483
1104,U00745,Mangolpuri S Block,28.6927,77.082
1105,U02632,J and K House,28.6019,77.2226
1106,DC4552,Kurani More,28.840835,77.090527
1107,U03326,Harkesh Nagar,28.543933,77.279483
1108,U02770,Sujan Singh Park,28.601017,77.22945
1109,DC4575,East Vinod Nagar Depot,28.620318,77.300148
1110,U03437,P S Pandav Nagar,28.6142,77.2911
1111,U00891,Peera Garhi Depot,28.675,77.094
1112,U01119,DDA Flats Hari Nagar,28.6308,77.1193
1113,U01069,Zunk Market,28.618433,77.11235
1114,DC3666,Chhawani Hospital,28.59995,77.1249
1115,DC4289,SDM Office Bank Enclave,28.643403,77.270221
1116,U01510F,Air Force HQ / Subroto Park,28.584133,77.146033
1117,U02671,Lodhi Colony,28.5846,77.2246
1118,U01730,R K Puram Sec-5,28.56055,77.17025
1119,DC4097,Vivek Vihar ITI,28.6707,77.315833
1120,U00792,Dabri Xing,28.61195,77.086033
1121,U02644,Lodhi Road Crossing,28.592,77.2237
1122,U02718,Vocational College,28.532283,77.22695
1123,DC4243,Teen Murti,28.606083,77.198917
1124,U00745MP,S Block Mangol Puri,28.692667,77.082583
1126,U03202,Bala Sahib Gurudwara,28.5821,77.26555
1127,U01163,Supply Depot,28.606633,77.123233
1128,U02255,Guru Govind Singh Crossing (Faiz Road),28.653054,77.202311
1129,U03274,CRRI,28.550467,77.27485
1130,U99804,Ice Factory,28.6663,77.2087
1132,U02125,Burari Garhi,28.7578,77.1952
1133,DC3835,Karol Bagh Gurgaon Stand,28.64376,77.19701
1134,U03215,Yamuna Vihar Block C-1,28.7033,77.2676
1135,U02744,JLN Marg,28.64205,77.228333
1136,U99974,PS Tuglak Road,28.599867,77.211267
1137,DC3643,Prehlad Pur,28.579517,77.101617
1138,U03527,Badarpur Village,28.502033,77.300367
1139,DC4329,St Thomas School Goyla Vihar,28.581902,77.015056
1140,U01494,Bentax,28.644717,77.147667
1141,U03458,MIG Flates Loni Road,28.70065,77.295217
1142,DC4266,East Guru Angad Nagar,28.641233,77.282717
1143,U01033,Rithala Metro Station,28.7196,77.1084
1144,DC3772,Prem Nagar,28.742883,77.146467
1145,U00852,Janak Cinema,28.610881,77.092159
1146,U02342,Kendriya Terminal,28.6174,77.203467
1147,DC4160,Deep Market Ashok Vihar,28.69345,77.173233
1148,U03540,Neethi Apartment,28.6314,77.302
1149,U99983,Rajendra Place / Karol Bagh Telephone Exchange,28.642667,77.180083
1150,U00392BM,Bamnoli Crossing,28.539267,77.029983
1151,U02386,Thana Sabzi Mandi- Ice Factory,28.66925,77.207667
1152,DC3686,Shaheen Bagh Thokar No. 6,28.55137,77.300588
1153,U99828,Samalka Xing,28.5378,77.0927
1154,DC3580,New Usman Pur Pusta No-1,28.679967,77.256017
1155,DC4074,GTB Hospital Crossing,28.690067,77.307817
1156,U01303,Naraina Vihar,28.627183,77.13375
1157,U02081,Africa Avenue,28.56965,77.19145
1158,U02187,RML Hospital,28.62505,77.198717
1159,U02405,Chitra Gupta Road,28.6411,77.2085
1160,U03581,Trilokpuri 13-Block,28.6126,77.3062
1161,U01886,Telephone Exchange Karol Bagh,28.642914,77.181798
1162,U03273,CRRI,28.551067,77.27395
1163,U03296,Welcome Colony Metro Station,28.672,77.275
1164,U02079,Akbar Bhawan,28.586,77.1911
1165,U01510,RR Hospital / Maharana Pratap Chowk,28.59015,77.15675
1166,U00691,M Block Vikaspuri,28.6386,77.077717
1167,U01550,Jai Mata Market Tri Nagar Terminal,28.681367,77.155417
1168,U00698,C-1 Janakpuri,28.6174,77.0785
1169,DC3855,Deep Vihar,28.7349,77.0871333333333
1170,U01121,Madipur JJ Colony Metro Station,28.676383,77.1205
1171,U02920,Amir Khusro Park / Oberoi Hotel,28.596267,77.240433
1172,DC3809,Madanpur Khadar,28.532333,77.296417
1173,DC0075,Chirag Dilli,28.542,77.2308
1174,DC4346,Dwarka Sec-19 Modern School,28.578591,77.054908
1175,DC4246,Sena Bhawan,28.6082,77.206667
1176,DC4392,Ranhola II,28.65466,77.038019
1177,DC0006,Rithala Crossing,28.7119,77.1078
1178,DC4449,Rishal Vihar,28.553603,76.992783
1179,U03492,Meet Nagar/Ashok Nager,28.7001,77.297483
1180,U02522,Palika Kendra,28.62875,77.216567
1181,U02968,Pumposh Enclave,28.5435,77.2441
1182,U02316,Bara Hindu Rao,28.6616,77.2048
1183,DC3912,Sarai Rohilla Flyover,28.667133,77.182067
1184,U03723,Kalyan Puri Xing,28.6144,77.3214
1185,U01942,Amrit Vihar Colony,28.7645,77.1838
1186,U00249,BDO Office Roshan Pura,28.600501,76.988597
1187,U02239,Raj Nagar,28.5701,77.2011
1188,U00419,Mundka Village Xing,28.6825,77.035733
1189,U99819Z,Mubarakpur Xing,28.712583,77.028028
1190,U00976,Sant Pura,28.638567,77.100583
1191,U00922,Shahbad Dairy,28.7465,77.0963
1192,U01722A,Shanti Niketan / RK Puram Sec 9,28.5747824927672,77.1687699879572
1193,U03217,C-Lal Chowk,28.5345,77.2683
1194,DC3832,DSIDC Bawana/ Dhakewala,28.78585,77.0414
1195,U01762,Janak Vihar,28.6312,77.1712
1196,DC4369,ShivRam Park,28.667717,77.055233
1197,U03063,Sri Niwaspuri / PG DAV College Lajpat Nagar,28.56675,77.253117
1198,DC4220,Shalimar Bagh Desu Colony,28.718695,77.158424
1199,DC4120,Kali Bari Marg,28.630717,77.197933
1200,U02755,Defence Colony,28.574267,77.228733
1201,DC3683,Nai Basti,28.561467,77.294667
1202,U00067,Surehra Crossing,28.60418,76.932332
1203,U02479,Tees Hazari Animal Hospital Mori Gate,28.6644,77.215233
1204,U02235,Roshnara Bagh,28.6717,77.2007
1205,U01517,Masood Pur Village,28.52535,77.154683
1206,DC4558,DJB,28.815305,77.057968
1207,U02512,Tees Hazari Court,28.6668,77.2188
1208,U00544,Rajeev Nagar,28.7247333333333,77.05875
1209,U01350,Pitampura CD Block (Aggrasen model School),28.7058,77.1386
1211,DC3543,Arjun Park,28.618083,77.013083
1212,U02306BM,Balmiki Mandir,28.639867,77.2043
1213,DC4057,Gokul Puri,28.702083,77.2828
1214,U03249,Sukhdev Vihar Depot,28.554867,77.27125
1215,DC3606,Libas Pur GT Road,28.7501,77.150733
1216,U01459,Power House,28.672702,77.147024
1217,DC3994,Zafrabad,28.676269,77.271694
1218,U02262,Kamla Nagar/ Roop Nagar,28.68405,77.202317
1219,U02491,Mukharji Nagar Xing,28.7093,77.2137
1220,U01613,Shalimar Bagh Richi Rich,28.7017833333333,77.1643833333333
1221,U02338,CV Raman ITI,28.726683,77.2048
1222,U00363,BakkarWala Crossing,28.643213,77.01611
1223,U01296,Shastri Bazar,28.5966,77.1347
1224,DC4535,Maharaja Agrassen School,28.835983,77.079317
1225,U03289,MB Road (TBag),28.505533,77.276483
1226,DC4143,Cargo / Express Terminal Gate,28.555807,77.09753
1227,U02817,Central School,28.562817,77.2328
1228,DC0109,Preet Vihar,28.639333,77.292417
1229,DC4472,Mundhela Khurd Village,28.617265,76.893125
1230,U01225,SPM College,28.675417,77.128033
1231,U00593,Lokesh Cinema Nangloi,28.6822,77.060033
1232,U03180,Kalkaji Mandir,28.55135,77.26385
1233,U00467,DPS Matiyala,28.60465,77.046233
1234,DC4495,S.Sr. Kanya Vidhyalaya,28.64673,76.956049
1235,DC3934,Dwarka Sec 16C/GGS IP University,28.594917,77.022233
1236,U03505,Chandar Vihar,28.633,77.299
1237,U00321,Sumesh Vihar,28.5579,77.0044
1238,DC4017,Dauralla Border,28.50795,76.897133
1239,U03676,Gazipur Depot,28.64175,77.316033
1240,U00754,Manohar Nagar,28.6427,77.083
1241,U02438,Shahpur Jat,28.5482,77.21
1243,U01354,Uttri Pitam Pura,28.715117,77.138917
1244,U02395,GTB Nagar / Haqiqat Nagar,28.698283,77.2076
1245,U00757,Kapashera Village,28.5235,77.08325
1246,U03031,Lajpat Nagar 1 Ring Road,28.5655,77.24548
1247,U00623,Tilak Pul,28.6215,77.07
1248,DC4323,Shyam Vihar,28.591481,77.000564
1249,U01935,RK Puram Crossing,28.5682,77.1836
1250,U00320,Sumesh Vihar,28.5579,77.0043
1251,U01249,Rohini Sec 18 Bus Terminal,28.744717,77.1301
1252,U01202,Rohini East,28.7074,77.1261
1253,DC3592,Shastri Park Pusta Road,28.674017,77.2563
1254,U01667,Ashok Vihar Crossing,28.701433,77.164083
1255,NS0189,Mahipal Pur Village,28.545667,77.123083
1256,DC0060,Ekta Garden- Harijan Basti,28.7563,77.1971
1258,DC0081,North Paint Nursing Home,28.5427,77.2176
1259,U00938J5A,C-5A Janakpuri,28.6155,77.097
1260,U02775,Sewa Nagar Flyover,28.57875,77.229533
1261,U01426,DAV School,28.6998,77.1438
1262,U00986,Hari Nagar Depot,28.6245,77.1018
1263,U01848,R K Puram Sec-1,28.5647,77.1783
1264,U02121,Tibiya College,28.6574,77.1947
1265,U00965,Sagarpur / Vashisht Park,28.6091,77.0996
1266,U00896,Mangol Pur Khurd,28.699967,77.094383
1267,U00759,Kapashera Village,28.524517,77.0837
1268,U00667,Sultanpuri Terminal,28.70305,77.075467
1269,U02182,Sant Nagar Main Market,28.7418,77.198
1270,U01325,Naraina Village,28.618133,77.13675
1271,U02163,PTS,28.531233,77.196833
1272,DC3861,Mubarakpur School,28.71205,77.033933
1273,DC4332,Nehru Bus Stand Goyla Dairy,28.580346,77.019327
1274,U03190,Laghu Udyog Sansthan (ModiMill),28.5565,77.2648
1275,U01929,Bara Bagh,28.7017,77.1831
1276,DC4524,Panchayat Ghar,28.797927,77.031801
1277,U03609S,Parivar Apartment,28.62675,77.30935
1278,DC3669,Khel Gaon CWG Village,28.606621,77.274337
1279,DC4255,Nangal Raya DDA Market,28.609683,77.1068
1280,U03609,Parivar Apartment,28.626417,77.3091
1281,U03132,DDA Flats Kalkaji,28.5283,77.2576
1282,DC4063,Virender Nagar/ Dilli Haat,28.623584,77.09761
1283,DC3738,Annpurna Mandir,28.74245,77.246567
1284,U00224,PS Najafgarh,28.609583,76.98295
1285,U02285,Videocon Tower,28.6441,77.2036
1286,U01018,Multan Nagar,28.678083,77.105467
1288,DC4126,Bank Enclave,28.639067,77.2693
1289,U01554,Shadipur Colony,28.6517,77.1565
1290,DC4026,Samaspur Khalsa,28.578549,76.909937
1291,U02293,Kendriya Terminal,28.6173,77.2035
1292,U02946,Metro Train Depot,28.673867,77.241633
1293,U03089,Nehru Place Terminal,28.5481,77.2552
1294,U00605,Uttam Nagar Terminal,28.626136,77.06845
1295,U01776,Moti Bagh Gurudawara Nanakpura,28.584933,77.172167
1296,U03075,Nizamuddin Road Bridge,28.6034,77.254233
1297,DC3941,Mayur Vihar Phase III Terminal / Paper Market,28.618229,77.341004
1298,U01780,New Sabzi Mandi,28.7139,77.1725
1299,U03416,Nirman Vihar,28.636783,77.287683
1300,U02899,Zoo,28.6084,77.23995
1301,U02469,Tughlaq Crescent,28.5942,77.212
1302,U99609,Karala School,28.7308,77.0398
1303,U99949T,Keshav Mahavidhyalaya,28.68715,77.12005
1304,U02937,Delhi Gate,28.63735,77.241217
1305,U03154,Govindpuri Extn Gali No. 16,28.5329,77.2596
1306,U00427,Bawana School,28.796201,77.035577
1308,U01051,Zunk Market,28.6171,77.1108
1310,U00315,Harewali Xing,28.818533,77.002817
1311,U02575,National Archives,28.6156,77.2188
1312,U03627,Nand Nagari Terminal,28.691383,77.310483
1313,U03187,Bhajanpura,28.703351,77.263706
1314,DC3957,Rani Bagh Railway Colony,28.68395,77.12885
1316,DC4149,Centaur Hotel / Nangal Dairy,28.548933,77.104717
1317,U01902,Shastri Nagar Metro Station,28.670231,77.181136
1318,DC4541,Safiyabad Xing,28.855266,77.08973
1319,U03192,Tughlaqabad Village,28.509283,77.265
1320,U02135,Ashoka Hotel,28.5944,77.196
1321,U02362,Green Park,28.5572,77.2068
1322,DC3529,Kair Village,28.623067,76.9206
1323,U00275,Ghevra Crossing Rohtak Road,28.68545,76.99485
1325,DC0009,Avantika Crossing,28.6989,77.0968
1326,U01270,Madhuban Chowk (Outer Ring Road),28.7048,77.1322
1327,U03780,New Kondali A1 Crossing,28.602967,77.329133
1328,U02824,Jaipur House,28.6095,77.2332
1329,U01649,Swami Malai Mandir,28.567817,77.16495
1330,U02488,Sucheta Kriplani Hospital,28.63635,77.21395
1331,U01239,Kabul Line,28.5977,77.1292
1332,DC4478,Bharthal Village (Shyam Mandir),28.543017,77.043635
1333,DC4501,Surakh Pur Crossing,28.615549,76.976354
1334,U02696,Bhartiya Vidya Bhawan,28.6219,77.2258
1335,U02613,Khyber Pass,28.6902,77.2214
1336,U03473,Pocket-5 Mayur Vihar Ph-1,28.6132,77.2955
1337,U01727,Inderlok Metro Station,28.673633,77.168983
1338,DC3980,Mauj Pur,28.6891,77.27765
1339,U02565,Peeli Kothi,28.6624,77.2181
1340,U01486,Netaji Subhash Palace (Wazirpur Depot) Road No 41,28.69415,77.151033
1341,U03795,Dilshad Garden Depot Cluster,28.685558,77.331408
1344,U01968,Government Quarter Sarai Rohila,28.6613,77.184633
1345,U00722,Kangra Niketan,28.639133,77.081983
1346,DC4564,Primary School,28.797786,77.033746
1347,DC0029,Nityanand Marg,28.66835,77.225
1348,U00825,C2B Janakpuri,28.621233,77.088917
1349,U00010,Dhansa Village,28.557767,76.868767
1350,DC4415,Hasanpur Village,28.556475,76.936796
1351,U00420,Bawana Village,28.80175,77.039147
1352,DC4438,Shiv Enclave Dichau,28.624102,76.984675
1353,DC4461,Jhatikra Crossing Pandwala Road,28.584748,76.995233
1354,U00309,Harewali Crossing,28.81855,77.003033
1355,DC4484,Surakh Pur Crossing,28.61549,76.976275
1356,U02294,Nirankari Colony,28.7148,77.204
1357,U02761,Ambedkar Nagar Depot,28.515267,77.2284
1358,U01335,Kirti Nagar,28.654783,77.136667
1359,U01912,Shastri Nagar Metro Station,28.669997,77.181336
1360,U01627,B3 Keshav Puram,28.6861,77.1629
1361,U03495,KarKarDooma Crossing,28.643217,77.297317
1362,U02831,Mandi House,28.625567,77.233933
1364,U03494,Karkardooma Crossing,28.692917,77.297183
1365,U01340,Rang Puri Pahari,28.537983,77.137
1366,U02220,Faiz Road,28.6495,77.1998
1367,U01071,Shiv Murti,28.535683,77.11255
1368,U02542,Lucknow Road,28.695844,77.216119
1369,U99895,Shivaji Stadium Terminal,28.632583,77.215467
1370,DC0051,ISBT Ring Road,28.6717,77.2315
1371,DC4192,Shanti Niketan,28.572969,77.163914
1372,DC3944,Kerala School,28.616,77.34095
1373,U00301,Hiran Kudna Crossing,28.684917,77.001267
1374,U02301,Nirankari Colony,28.714883,77.2041
1375,DC3655,Mahindra Park,28.721715,77.166162
1377,U00510,Nilothi Crossing,28.664533,77.052633
1378,DC3901,Bawana,28.800283,77.035383
1379,DC4146,IGI Airport Terminal 2 (Air India Office),28.556837,77.09186
1380,U03464,Shashi Garden Xing,28.6136,77.2941
1381,U02845,Bapa Nagar,28.60635,77.234917
1382,U02133,Gur Mandi,28.6849666666667,77.1959333333333
1384,U01058,Beriwala Bagh,28.631183,77.112217
1385,U02436,Sunehri Masjid/ G Block,28.6094,77.2097
1386,U02567,South Extn Kotla Petrol Pump,28.568767,77.216767
1387,U02676,Swami Nagar,28.54215,77.224683
1388,U03159,SNPD,28.560733,77.260617
1389,U00585,Dwarka Sec 2-6,28.597267,77.0654
1390,U03165,Govindpuri,28.538,77.2615
1391,U00830,Udyog Nagar,28.67995,77.0895
1392,U00763,Krishna Vihar,28.706667,77.084217
1393,U02614,Asian Market,28.5166,77.2214
1395,DC4312,Nirmal Vihar,28.625333,76.992517
1396,DC3775,Jhilmil Crossing / Dilshad Garden GT Road,28.6764,77.318217
1397,DC4020,Dauralla Village,28.510917,76.8954
1398,NS0489,Vishwa Vidyalaya Metro Station,28.695084,77.215315
1399,DC4561,Dsidc Bawana,28.803268,77.042608
1400,U03305,C 4 Yamuna Vihar,28.702233,77.27835
1401,DC3632,Prehlad Pur,28.579683,77.101783
1402,U00306,AirForce Station (BaniCamp),28.63355,77.00245
1403,U00950,Fateh Nagar,28.631133,77.098567
1404,U02950,Lajpat Nagar Ring Road,28.5655,77.24565
1405,U03706,Kalyan Puri Terminal,28.615167,77.319267
1406,DC4272,Shivpuri Colony,28.651117,77.27835
1407,U03392,Swaran Cinema,28.662717,77.2863
1408,U00864,Janakpuri B-2,28.6263,77.0921
1409,DC4295,Rajdhani Enclave / Mahindra Park,28.683242,77.136765
1410,U02756,Dayal Singh College,28.592467,77.228717
1411,NS0392,Ridge Road,28.632626,77.188922
1412,NS0188,Mahipalpur Village (NH-8),28.5468,77.1237
1413,DC4249,China - Norve Embasy,28.600733,77.192517
1414,U04000A,Holy Family Hospital,28.5608,77.2727
1415,U01629,B-3 Keshav Puram,28.685683,77.163383
1416,U00266,Goela Dairy Crossing,28.591084,76.9931
1417,U02276,PS Mandir Marg,28.637583,77.202967
1418,U02137,IIT Gate,28.546167,77.195583
1419,U00369,Bamnoli Power Station,28.542017,77.018533
1420,U02489,Dispensary Paharganj,28.6449,77.2135
1421,U03576,Saini Enclave,28.6508,77.3056
1422,U02890,Tilak Bridge,28.6237,77.2393
1423,DC0012,Kanjhawala Chowk,28.73725,77.007217
1424,U00983,Rithala Village,28.717113,77.101457
1425,U03511,Power House,28.5073,77.3
1426,DC4335,Jhankar Crossing,28.579252,77.024293
1427,U01767,Vasant Vihar Depot,28.558917,77.172067
1428,U01589,Shani Mandir / Vasant Village,28.57572,77.159058
1429,U01885,RK Puram Sec-1,28.5642,77.1802
1430,DC3758,Indian Oil Corporation,28.686267,76.986533
1431,U01796,East Patel Nagar,28.6423,77.1733
1432,U03582,Nand Nagari Depot,28.698933,77.306333
1433,U01567,Vasant Kunj sec-B1,28.522483,77.1575
1434,DC3649,R R Line,28.5958,77.150933
1435,U00621,Rohini Sec-21,28.7188,77.069767
1436,U03076,Kartar Nagar,28.68945,77.25395
1437,U02739,Old Delhi Railway Station,28.660087,77.227876
1438,U01387,APS Colony/ Jharera Gaon,28.579967,77.144817
1439,DC3884,Dwarka Sec 21 Crossing Bharthal Chowk,28.554375,77.050144
1440,U01522,AIR Station,28.6265,77.1535
1441,U00712,District Centre Nazafgarh Road,28.630417,77.079983
1442,DC4186,Dwarka Sec-21 Crossing,28.551012,77.055873
1443,U01015,Rohini Sec 3/4/5/6 Xing (Vishram Chowk),28.7092,77.1054
1444,DC4209,Wazir Pur Industrial Area/ Ashok Vihar Crossing,28.701876,77.16732
1445,U01969,Gujranwala Town,28.6995,77.1849
1446,U02531,Delhi University,28.6882,77.2148
1447,U03516,Badarpur MB Road,28.4995,77.3005
1448,DC4123,Kali Bari Marg,28.630641,77.198066
1449,DC3735,Pusta No 5 Sonia Vihar,28.734467,77.246683
1450,DC3821,Sarita Vihar D Block / Madanpur Khadar Village,28.532133,77.2964
1451,U03025,IP Depot Metro Station,28.6195,77.249
1452,DC0035,Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,28.591283,77.2333
1453,U00573,Kirari More,28.68245,77.063967
1454,U00016,Qadipur,28.5781,76.8798
1455,DC4421,Dewta Wala mandir,28.548976,76.930686
1456,U03503,Press Apartment,28.62285,77.2983
1457,U99991,Qutub Minar Metro Sation,28.51415,77.186167
1458,U03295,Laxmi Nagar / Shakarpur Crossing,28.629233,77.27735
1459,U02712,PS Kamla Market,28.643083,77.226
1460,U00261,Tuda Mandi,28.612458,76.99146
1462,U01732,Inderlok Metro Station,28.673217,77.169483
1463,DC4129,Geeta Colony,28.6551,77.273567
1464,U01595,Todapur Village,28.6228,77.1592
1465,U00954,Rajokari Crossing,28.522767,77.098683
1466,U00513,Nilothi Crossing,28.664852,77.053333
1467,U01410,PS Kirti Nagar,28.646473,77.14089
1468,DC3940,Radisson BLU Hotel,28.596183,77.03735
1469,U03633,Yamuna Sports Complex,28.659983,77.311733
1470,DC4252,South Enclave,28.610317,77.199317
1471,U99606,Meera Bagh,28.6588,77.091
1472,U99988,Lodhi Colony,28.514817,77.224533
1473,DC4229,Vivek Vihar Girls School,28.6691,77.318717
1474,DC3983,Chhajupur,28.68955,77.286983
1475,DC3960,Toll Tax Post,28.54325,77.013167
1476,DC4206,Ashok Vihar B Block,28.695926,77.170655
1478,U03144,DDA Market Kalkaji,28.5319,77.2591
1479,DC3795,Tahir Pur,28.691467,77.324817
1480,DC4398,Narain DharamKanta,28.670883,77.05775
1481,U02074,Model Town II,28.7040333333333,77.1905166666667
1482,U00756,JG 3 Block Vikaspuri,28.647117,77.0804
1483,U03600,GTB Hospital Xing,28.6901,77.3078
1484,U02630,J and K House,28.6012,77.2222
1485,U00195,Tikri Hospital,28.686597,76.978404
1486,U01211,Rajouri Garden Market,28.6457,77.127
1487,U02909,Supreme Court,28.621517,77.240333
1488,U01282,Shankar Vihar / National Highway 8,28.566633,77.13395
1489,U03124,Air Force Station,28.5114,77.256483
1490,U01941,Mukund Pur Chowk,28.7324,77.183583
1491,DC3695,PS Vikas Puri,28.631217,77.068583
1492,U00717,Kangra Niketan,28.6352,77.0805
1493,DC4498,Saraswati Kunj Jharoda,28.630863,76.965522
1494,U02728,Wazirabad Crossing GT Road,28.710499,77.227319
1495,DC4567,Krishna Vihar,28.789662,77.028066
1496,U03713,Ram Prastha Temple,28.6632,77.3202
1497,U00664,Vijay Enclave,28.60635,77.075033
1498,DC0130,Khichdipur,28.6258,77.31205
1499,U01044,Lajwanti Garden (Nangal Rai),28.6129,77.11
1500,DC1311,ESI Hospital,28.51425,77.281333
1501,DC4375,PS Ranhola,28.653517,77.03545
1502,U02704,Bhartiya Vidya Bhawan,28.6213,77.2264
1503,U01528WD,Wazirpur Depot,28.692033,77.153767
1504,DC3718,Shivaji Stadium,28.631033,77.215867
1505,U02792,Central School,28.559660,77.233602
1506,U00329,Nangli Sakrawati Crossing,28.616344,77.007924
1507,U01499,TV Tower (Power House),28.7,77.1514
1508,U02281,Padmani Enclave,28.5492,77.2034
1509,U03011,Gandhi Darshan,28.636983,77.247267
1510,DC3612,Anand Vihar ISBT Main Road,28.64696,77.317879
1511,U01550A,Jai Mata Market Tri Nagar Terminal,28.681483,77.155483
1512,U00903,C-4H Janakpuri,28.616333,77.09525
1513,U00353,Toll Tax Post,28.543267,77.0127
1514,U02151,IIT Gate,28.546,77.197
1515,U01223,Mahipal Pur Village,28.545867,77.126733
1516,U02605,Asian Market,28.5169,77.2208
1517,U02610,Timarpur,28.7006166666667,77.2212
1518,U99867,E.S.I. Hospital,28.5159,77.2805
1519,DC103,Baba Ramdev Mandir,28.6534166666667,77.1091333333333
1520,U02749,ISBT Maharana Pratap Bus (T),28.669,77.2286
1521,U01877,R K Puram Sec-4,28.563067,77.18
1522,DC0076,Don Basco School,28.527839,77.247072
1523,U01747,Adarsh Nagar Metro Station,28.717467,77.169917
1524,U01655,Ashok Vihar Xing,28.7021,77.16435
